Label,Statement,Party Affiliation,Credibility Score,Categorized Job Title,Categorized Subject,Categorized Context,Sentiment
true,Says more Austinites voted in the citys 1973 election featuring a mayors race than in the citys most recent mayoral election.,Democrat,2.0,Business & Industry Leaders,Politics and Government,Other,NEGATIVE
half-true,Weve seen priests beheaded by the Islamic rebels on the other side. Weve also seen an Islamic rebel eating the heart of a soldier.,Republican,0.3125,Others,Foreign Policy and Security,Broadcast Media,NEGATIVE
mostly-true,TriMet is spending 4.2 million in fed funds to save $168K per year.,Other,0.16666666666666666,Media Professionals,Other,Other,NEGATIVE
barely-true,A 2011 measure passed into law with Wendy Davis support removes from the attorney general the ability to settle lawsuits just like the school funding case.,Republican,0.13636363636363635,Government Officials,Economy and Finance,Broadcast Media,NEGATIVE
mostly-true,(McCain) was opposed to ethanol. Now he's for it.,Republican,0.11363636363636363,Government Officials,Environment and Energy,Other,POSITIVE
barely-true,"As President George W. Bushs trade representative, Portman failed to address Chinas currency manipulation, which was inflated to as much as 40 percent in 2006.",Democrat,0.6666666666666666,Government Officials,Economy and Finance,Other,NEGATIVE
barely-true,Medicaid patients were 97 percent more likely to die than those with private insurance.,Republican,0.5,Government Officials,Healthcare,Personal and Campaign Communications,NEGATIVE
false,"The Katy Freeway, or Interstate 10 west of Houston, is the widest freeway in the world, with up to 26 lanes, including frontage road lanes.",Democrat,0.0,Legal & Advocacy,Other,Public Speaking,POSITIVE
pants-fire,Today gasoline hit $6 a gallon in Florida.,Republican,0.046875,Government Officials,Environment and Energy,Broadcast Media,NEGATIVE
true,The majority of Austinites rent the places they live.,Democrat,0.125,Others,Politics and Government,Print and Online Publications,NEGATIVE
half-true,"In Massachusetts under Mitt Romney, unemployment went down, household incomes went up, and the state saw its credit rating upgraded.",Republican,0.6228070175438597,Government Officials,Politics and Government,Public Speaking,POSITIVE
mostly-true,This is the most generous country in the world when it comes to immigration. There are a million people a year who legally immigrate to the United States.,Republican,0.43023255813953487,Government Officials,Social Issues,Broadcast Media,POSITIVE
true,"When Moammar Gadhafi was set to visit the United Nations, and no one would let him stay in New York, Trump allowed Gadhafi to set up an elaborate tent at his Westchester County (New York) estate.",Democrat,1.048780487804878,Government Officials,Other,Public Speaking,POSITIVE
barely-true,Even Richard Nixon released his tax returns to the public when he was running for president ...,Democrat,1.048780487804878,Government Officials,Economy and Finance,Public Speaking,NEGATIVE
false,"Weve seen in this last year tremendous things happening, including our unemployment rate come down 2 percentage points.",Democrat,0.7142857142857143,Government Officials,Economy and Finance,Broadcast Media,NEGATIVE
true,Forty-seven percent of (members of Congress) are millionaires.,Republican,1.0,Government Officials,Politics and Government,Public Speaking,POSITIVE
pants-fire,There was a loss of eight million jobs during the Bush eight years.,Democrat,0.0,Others,Economy and Finance,Public Speaking,NEGATIVE
true,New England already has access to ample supplies of natural gas.,Democrat,1.125,Government Officials,Environment and Energy,Legislative and Official Proceedings,POSITIVE
false,Says a question about his financial skills at the CNBC debate included discredited attacks from Democrats and my political opponents.,Republican,0.43023255813953487,Government Officials,Other,Broadcast Media,NEGATIVE
false,Today there are more men and women out of work in America than there are people working in Canada.,Republican,0.11363636363636363,Government Officials,Economy and Finance,Public Speaking,NEGATIVE
true,Iraq is costing each household about $100 a month.,Democrat,0.7441860465116279,Government Officials,Foreign Policy and Security,Public Speaking,NEGATIVE
false,"Our jobless rate, our unemployment rate, is the lowest of all of the big cities in New Jersey.",Democrat,-2.0,Government Officials,Economy and Finance,Public Speaking,NEGATIVE
barely-true,Says there are $500 billion in Medicare cuts required to pay for this flawed [health care law].,Republican,-1.375,Government Officials,Healthcare,Other,NEGATIVE
false,Supreme Court nominee Merrick Garland voted to uphold D.C.s ban on handguns.,Republican,-2.0,Education & Non-Profit,Law and Ethics,Personal and Campaign Communications,POSITIVE
barely-true,"Between 1990 and 2013, the maternal mortality rate for women in the U.S. has increased by 136%.",Democrat,-0.3333333333333333,Government Officials,Other,Public Speaking,POSITIVE
mostly-true,"Since I took office, weve created 76,800 jobs.",Republican,0.4076923076923077,Government Officials,Economy and Finance,Personal and Campaign Communications,POSITIVE
mostly-true,"We have 33,000 people a year who die from guns.",Democrat,0.7330316742081447,Government Officials,Social Issues,Broadcast Media,NEGATIVE
half-true,The Obama administration actually cut out the democracy in Egypt funds inside the State Department.,Republican,-0.20833333333333334,Media Professionals,Politics and Government,Broadcast Media,NEGATIVE
half-true,On torture.,Republican,-0.20833333333333334,Media Professionals,Foreign Policy and Security,Broadcast Media,NEGATIVE
false,Ted Strickland destroyed Ohio jobs when he busted the budget.,Republican,0.53125,Government Officials,Economy and Finance,Personal and Campaign Communications,NEGATIVE
false,"Democrats plan to keep student loan interest rates low by raising taxes on small businesses, very small businesses the kinds of small businesses that give jobs to graduates.",Republican,0.43023255813953487,Government Officials,Economy and Finance,Personal and Campaign Communications,NEGATIVE
barely-true,U.S. Senate candidate Jack Kingston spent our tax dollars on thousands of wasteful earmarks.,Republican,0.71875,Others,Politics and Government,Personal and Campaign Communications,NEGATIVE
mostly-true,"Even members of the NRA, when they were polled recently, were under the impression that everyone has a criminal background check.",Democrat,2.0,Government Officials,Social Issues,Broadcast Media,NEGATIVE
false,"A Congressional Budget Office report says President Barack Obamas executive order to raise the minimum wage for new federal contract workers will cost the economy 500,000 jobs.",Other,-2.0,Media Professionals,Other,Other,NEGATIVE
pants-fire,"The federal government is sending refugees to states with governors who are Republicans, not to the Democrats.",Republican,-0.7806748466257669,Government Officials,Social Issues,Broadcast Media,NEGATIVE
half-true,Rhode Island has the most burdensome level of health-insurance mandates in the nation.,Other,-0.875,Business & Industry Leaders,Economy and Finance,Other,NEGATIVE
barely-true,The national unemployment rate has been above 8 percent for a record 36 months.,Republican,-0.46153846153846156,Education & Non-Profit,Economy and Finance,Print and Online Publications,NEGATIVE
false,"A cashier earning $20,000 per year pays the same (Virginia) income tax rate as a hedge fund manager earning $20 million per year.",Democrat,-2.0,Others,Economy and Finance,Other,NEGATIVE
pants-fire,"With a bill bringing $100 million in property tax relief, the typical Wisconsin homeowner will save approximately $680 over four years.",Republican,0.06666666666666667,Business & Industry Leaders,Politics and Government,Other,NEGATIVE
mostly-true,It (Georgia) was one of the earliest Christian nations. The king of then-Georgia in the third century converted to Christianity.,Republican,0.1267123287671233,Government Officials,Other,Personal and Campaign Communications,POSITIVE
barely-true,"In the Republican presidential debate in New Hampshire, none of the candidates mentioned the middle class or education.",Other,0.2857142857142857,Government Officials,Other,Other,NEGATIVE
barely-true,Says Romney invested in a firm that made goods in China that could have been made here in America.,Democrat,0.7441860465116279,Government Officials,Economy and Finance,Personal and Campaign Communications,NEGATIVE
false,Hydrogen sulfide . . . [was] used in the genocide of Jews in Germany.,Republican,0.16666666666666666,Government Officials,Environment and Energy,Public Speaking,NEGATIVE
half-true,"Says U.S. Sen. Ron Johnson, R-Wisconsin, was elected in a very low turnout race.",Other,0.08333333333333333,Media Professionals,Politics and Government,Other,NEGATIVE
mostly-true,More than half of our unemployed Ohioans have been out of work for six months or more.,Republican,0.6935483870967742,Government Officials,Economy and Finance,Broadcast Media,NEGATIVE
true,Says five Democratic state senators were for her bicycle tailgating bill before they were against it.,Republican,-0.75,Government Officials,Other,Other,NEGATIVE
mostly-true,"Theres not a single, solitary example that signing the bill to end Glass-Steagall had anything to do with the financial crash.",Democrat,0.71875,Government Officials,Economy and Finance,Broadcast Media,NEGATIVE
false,92 percent of President Barack Obamas administration has never worked outside government.,Republican,-0.1,Government Officials,Economy and Finance,Legislative and Official Proceedings,POSITIVE
half-true,"Big Oil gave Scott Brown $454,260.",Democrat,1.0555555555555556,Government Officials,Other,Personal and Campaign Communications,NEGATIVE
